======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
   543 |  1.6109e+00 |  2.9634e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   544 |  1.6139e+00 |  2.9634e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   545 |  1.6169e+00 |  2.9633e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   546 |  1.6198e+00 |  2.9633e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   547 |  1.6228e+00 |  2.9633e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   548 |  1.6258e+00 |  2.9632e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   549 |  1.6287e+00 |  2.9632e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   550 |  1.6317e+00 |  2.9632e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
   551 |  1.6346e+00 |  2.9631e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   552 |  1.6376e+00 |  2.9631e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   553 |  1.6406e+00 |  2.9630e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   554 |  1.6435e+00 |  2.9630e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   555 |  1.6465e+00 |  2.9629e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   556 |  1.6495e+00 |  2.9629e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   557 |  1.6524e+00 |  2.9628e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   558 |  1.6554e+00 |  2.9628e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   559 |  1.6583e+00 |  2.9628e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   560 |  1.6613e+00 |  2.9627e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   561 |  1.6643e+00 |  2.9627e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   562 |  1.6672e+00 |  2.9626e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   563 |  1.6702e+00 |  2.9626e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   564 |  1.6732e+00 |  2.9625e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   565 |  1.6761e+00 |  2.9625e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   566 |  1.6791e+00 |  2.9625e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   567 |  1.6820e+00 |  2.9624e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   568 |  1.6850e+00 |  2.9624e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   569 |  1.6880e+00 |  2.9623e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   570 |  1.6909e+00 |  2.9623e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   571 |  1.6939e+00 |  2.9623e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   572 |  1.6969e+00 |  2.9622e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   573 |  1.6998e+00 |  2.9622e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   574 |  1.7028e+00 |  2.9622e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   575 |  1.7057e+00 |  2.9621e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   576 |  1.7087e+00 |  2.9621e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   577 |  1.7117e+00 |  2.9620e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   578 |  1.7146e+00 |  2.9620e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   579 |  1.7176e+00 |  2.9620e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   580 |  1.7206e+00 |  2.9619e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   581 |  1.7235e+00 |  2.9619e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   582 |  1.7265e+00 |  2.9619e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   583 |  1.7294e+00 |  2.9618e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   584 |  1.7324e+00 |  2.9618e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   585 |  1.7354e+00 |  2.9617e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   586 |  1.7383e+00 |  2.9617e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   587 |  1.7413e+00 |  2.9616e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   588 |  1.7442e+00 |  2.9616e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   589 |  1.7472e+00 |  2.9616e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   590 |  1.7502e+00 |  2.9615e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   591 |  1.7531e+00 |  2.9615e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   592 |  1.7561e+00 |  2.9614e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   593 |  1.7591e+00 |  2.9614e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   594 |  1.7620e+00 |  2.9614e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   595 |  1.7650e+00 |  2.9614e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   596 |  1.7679e+00 |  2.9613e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   597 |  1.7709e+00 |  2.9613e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   598 |  1.7739e+00 |  2.9612e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   599 |  1.7768e+00 |  2.9612e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   600 |  1.7798e+00 |  2.9612e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
   601 |  1.7827e+00 |  2.9611e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   602 |  1.7857e+00 |  2.9611e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   603 |  1.7887e+00 |  2.9610e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   604 |  1.7916e+00 |  2.9610e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   605 |  1.7946e+00 |  2.9609e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   606 |  1.7975e+00 |  2.9609e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   607 |  1.8005e+00 |  2.9608e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   608 |  1.8035e+00 |  2.9608e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   609 |  1.8064e+00 |  2.9608e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   610 |  1.8094e+00 |  2.9607e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   611 |  1.8124e+00 |  2.9607e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   612 |  1.8153e+00 |  2.9607e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   613 |  1.8183e+00 |  2.9606e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   614 |  1.8212e+00 |  2.9606e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   615 |  1.8242e+00 |  2.9605e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   616 |  1.8272e+00 |  2.9605e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   617 |  1.8301e+00 |  2.9605e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   618 |  1.8331e+00 |  2.9604e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   619 |  1.8360e+00 |  2.9604e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   620 |  1.8390e+00 |  2.9604e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   621 |  1.8420e+00 |  2.9603e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   622 |  1.8449e+00 |  2.9603e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   623 |  1.8479e+00 |  2.9602e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   624 |  1.8508e+00 |  2.9602e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   625 |  1.8538e+00 |  2.9602e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   626 |  1.8568e+00 |  2.9601e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   627 |  1.8597e+00 |  2.9601e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   628 |  1.8627e+00 |  2.9601e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   629 |  1.8656e+00 |  2.9600e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   630 |  1.8686e+00 |  2.9600e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   631 |  1.8716e+00 |  2.9599e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   632 |  1.8745e+00 |  2.9599e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   633 |  1.8775e+00 |  2.9599e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   634 |  1.8804e+00 |  2.9598e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   635 |  1.8834e+00 |  2.9598e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   636 |  1.8864e+00 |  2.9598e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   637 |  1.8893e+00 |  2.9598e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   638 |  1.8923e+00 |  2.9597e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   639 |  1.8952e+00 |  2.9597e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   640 |  1.8982e+00 |  2.9597e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   641 |  1.9012e+00 |  2.9597e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   642 |  1.9041e+00 |  2.9596e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   643 |  1.9071e+00 |  2.9596e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   644 |  1.9100e+00 |  2.9595e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   645 |  1.9130e+00 |  2.9595e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   646 |  1.9160e+00 |  2.9595e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   647 |  1.9189e+00 |  2.9594e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   648 |  1.9219e+00 |  2.9594e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   649 |  1.9248e+00 |  2.9593e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   650 |  1.9278e+00 |  2.9593e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
   651 |  1.9308e+00 |  2.9592e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   652 |  1.9337e+00 |  2.9592e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   653 |  1.9367e+00 |  2.9591e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   654 |  1.9396e+00 |  2.9591e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   655 |  1.9426e+00 |  2.9591e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   656 |  1.9455e+00 |  2.9591e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   657 |  1.9485e+00 |  2.9590e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   658 |  1.9515e+00 |  2.9590e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   659 |  1.9544e+00 |  2.9590e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   660 |  1.9574e+00 |  2.9590e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   661 |  1.9603e+00 |  2.9589e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   662 |  1.9633e+00 |  2.9589e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   663 |  1.9663e+00 |  2.9589e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   664 |  1.9692e+00 |  2.9588e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   665 |  1.9722e+00 |  2.9588e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   666 |  1.9751e+00 |  2.9587e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   667 |  1.9781e+00 |  2.9587e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   668 |  1.9811e+00 |  2.9587e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   669 |  1.9840e+00 |  2.9586e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   670 |  1.9870e+00 |  2.9586e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   671 |  1.9899e+00 |  2.9586e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   672 |  1.9929e+00 |  2.9585e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   673 |  1.9958e+00 |  2.9585e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   674 |  1.9988e+00 |  2.9585e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   675 |  2.0018e+00 |  2.9585e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   676 |  2.0047e+00 |  2.9584e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   677 |  2.0077e+00 |  2.9584e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   678 |  2.0106e+00 |  2.9584e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   679 |  2.0136e+00 |  2.9584e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   680 |  2.0166e+00 |  2.9583e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   681 |  2.0195e+00 |  2.9583e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   682 |  2.0225e+00 |  2.9583e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   683 |  2.0254e+00 |  2.9583e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   684 |  2.0284e+00 |  2.9582e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   685 |  2.0313e+00 |  2.9582e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   686 |  2.0343e+00 |  2.9582e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   687 |  2.0373e+00 |  2.9581e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   688 |  2.0402e+00 |  2.9581e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   689 |  2.0432e+00 |  2.9580e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   690 |  2.0461e+00 |  2.9580e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   691 |  2.0491e+00 |  2.9580e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   692 |  2.0521e+00 |  2.9580e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   693 |  2.0550e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   694 |  2.0580e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   695 |  2.0609e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   696 |  2.0639e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   697 |  2.0668e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   698 |  2.0698e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   699 |  2.0728e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   700 |  2.0757e+00 |  2.9579e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
   701 |  2.0787e+00 |  2.9578e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   702 |  2.0816e+00 |  2.9578e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   703 |  2.0846e+00 |  2.9577e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   704 |  2.0875e+00 |  2.9577e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   705 |  2.0905e+00 |  2.9576e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   706 |  2.0935e+00 |  2.9576e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   707 |  2.0964e+00 |  2.9575e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   708 |  2.0994e+00 |  2.9575e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   709 |  2.1023e+00 |  2.9575e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   710 |  2.1053e+00 |  2.9575e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   711 |  2.1082e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   712 |  2.1112e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   713 |  2.1142e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   714 |  2.1171e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   715 |  2.1201e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   716 |  2.1230e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   717 |  2.1260e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   718 |  2.1290e+00 |  2.9574e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0002e+00
   719 |  2.1319e+00 |  2.9573e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   720 |  2.1349e+00 |  2.9573e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   721 |  2.1378e+00 |  2.9573e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   722 |  2.1408e+00 |  2.9573e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   723 |  2.1437e+00 |  2.9573e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   724 |  2.1467e+00 |  2.9573e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   725 |  2.1497e+00 |  2.9572e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   726 |  2.1526e+00 |  2.9572e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   727 |  2.1556e+00 |  2.9572e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   728 |  2.1585e+00 |  2.9571e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   729 |  2.1615e+00 |  2.9571e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   730 |  2.1644e+00 |  2.9571e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   731 |  2.1674e+00 |  2.9570e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   732 |  2.1704e+00 |  2.9570e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   733 |  2.1733e+00 |  2.9570e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   734 |  2.1763e+00 |  2.9569e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   735 |  2.1792e+00 |  2.9569e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   736 |  2.1822e+00 |  2.9569e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   737 |  2.1851e+00 |  2.9568e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   738 |  2.1881e+00 |  2.9568e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   739 |  2.1910e+00 |  2.9568e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   740 |  2.1940e+00 |  2.9567e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   741 |  2.1970e+00 |  2.9567e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   742 |  2.1999e+00 |  2.9566e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   743 |  2.2029e+00 |  2.9566e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   744 |  2.2058e+00 |  2.9565e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   745 |  2.2088e+00 |  2.9565e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   746 |  2.2117e+00 |  2.9564e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   747 |  2.2147e+00 |  2.9564e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   748 |  2.2177e+00 |  2.9564e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   749 |  2.2206e+00 |  2.9563e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   750 |  2.2236e+00 |  2.9563e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00

  Step |        Time |    Timestep |     Min rho |     Max rho |       Min p |       Max p
-------|-------------|-------------|-------------|-------------|-------------|------------
   751 |  2.2265e+00 |  2.9563e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   752 |  2.2295e+00 |  2.9563e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   753 |  2.2324e+00 |  2.9562e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   754 |  2.2354e+00 |  2.9562e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
   755 |  2.2384e+00 |  2.9562e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0003e+00
